date,id,event_id,start,end,region_x,region_y
20210720,80710205001,107-0_,2021-07-20T07:11:19.000,2021-07-20T07:13:19.000,-1009.6595339904752,-214.4672204523577
20210720,80710205001,122-0_118-0,2021-07-20T07:14:25.000,2021-07-20T07:16:25.000,-958.9007731214906,-462.241320178336
20210720,80710205001,78-0_,2021-07-20T07:06:13.000,2021-07-20T07:09:49.000,-883.6841893363744,-465.8062779916472
20210720,80710206001,218-0_219-0,2021-07-20T09:10:32.000,2021-07-20T09:12:32.000,-894.8683699321009,-464.5771332374608
20210720,80710207001,114-0_115-0,2021-07-20T10:26:16.000,2021-07-20T10:28:16.000,-920.6779972685581,-458.1858939055766
20210720,80710207001,120-0_120-0,2021-07-20T10:27:28.000,2021-07-20T10:29:28.000,-968.6100852198706,-486.2073743082492
20210720,80710207001,260-0_262-1,2021-07-20T10:55:10.000,2021-07-20T10:57:10.000,-906.2983512573965,-490.87837457240073
20210720,80710207001,262-0_262-0,2021-07-20T10:55:28.000,2021-07-20T10:57:28.000,-973.2803857155432,-270.88025972122006
20210720,80710207001,267-0_262-0,2021-07-20T10:57:16.000,2021-07-20T10:59:28.000,-983.1125940175752,-275.7963487302708
20210720,80710207001,267-1_,2021-07-20T10:56:34.000,2021-07-20T10:58:34.000,-887.7399916948207,-494.6885760190167
20210720,80710207001,85-0_86-0,2021-07-20T10:20:22.000,2021-07-20T10:22:22.000,-918.8344534052248,-465.5601241031791
20210720,80710208001,232-0_231-0,2021-07-20T12:26:24.000,2021-07-20T12:28:24.000,-990.8554549132759,-288.57828605153037
20210720,80710208001,233-0_233-0,2021-07-20T12:26:24.000,2021-07-20T12:28:24.000,-873.729035202382,-521.3587832539963
20210720,80710208001,244-0_244-1,2021-07-20T12:28:36.000,2021-07-20T12:30:36.000,-873.8519383646917,-524.1855618754972
20210720,80710208001,245-0_244-0,2021-07-20T12:28:42.000,2021-07-20T12:30:42.000,-983.2354965931927,-303.449686998123
20210720,80710208001,250-0_,2021-07-20T12:29:42.000,2021-07-20T12:31:42.000,-875.9412920300292,-533.7720085617169
20210720,80710208001,264-0_,2021-07-20T12:33:00.000,2021-07-20T12:35:00.000,-834.5228952122852,74.97165756291722
20210720,80710208001,275-0_267-0,2021-07-20T12:34:48.000,2021-07-20T12:36:48.000,-997.2463856131526,-296.0753677246765
20210720,80710208001,276-0_275-0,2021-07-20T12:34:54.000,2021-07-20T12:36:54.000,-840.6680622772456,-556.2637268786913
20210720,80710209001,243-0_240-0,2021-07-20T14:05:20.000,2021-07-20T14:07:20.000,-1016.296263791719,-248.26570989794078
20210720,80710209001,257-0_248-0,2021-07-20T14:08:08.000,2021-07-20T14:10:08.000,-1003.2686070207092,-248.0199791904927
20210720,80710209001,270-0_,2021-07-20T14:10:44.000,2021-07-20T14:12:44.000,-992.4531877670461,-249.6177910693218
20210720,80710209001,72-0_72-0,2021-07-20T13:30:44.000,2021-07-20T13:32:44.000,-1031.0445446845279,-278.3770116383235
20210720,80710209001,77-0_72-0,2021-07-20T13:31:44.000,2021-07-20T13:33:44.000,-1035.5919291736882,-272.3547044982036
20210730,90710201001,266-0_,2021-07-30T18:57:32.000,2021-07-30T18:59:32.000,682.491017805255,-640.5772119793016
20210730,90710201001,267-0_267-0,2021-07-30T18:57:44.000,2021-07-30T18:59:44.000,674.9938715399336,-403.6185521612547
20210730,90710201001,271-0_271-0,2021-07-30T18:58:44.000,2021-07-30T19:00:44.000,684.8261941434332,-322.747454091145
20210730,90710201001,56-0_,2021-07-30T18:15:44.000,2021-07-30T18:17:44.000,484.98368838873586,-451.18363915127816
20210730,90710202001,219-0_,2021-07-30T20:25:09.000,2021-07-30T20:27:09.000,824.1990112131634,353.71847849354566
20210730,90710202001,228-0_,2021-07-30T20:27:03.000,2021-07-30T20:29:03.000,831.5732144939611,315.863981865797
20210730,90710203001,219-0_,2021-07-30T22:01:24.000,2021-07-30T22:03:24.000,604.6926782161365,-309.96577276454406
20210730,90710203001,230-0_,2021-07-30T22:03:36.000,2021-07-30T22:05:36.000,755.8646297257204,-736.3179879860985
20211117,20618001001,145-0_,2021-11-17T17:57:09.000,2021-11-17T17:59:09.000,734.4793748264849,507.2262155422918
